variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
theta[4],1.0772857792000001,1.0643950000000002,0.29751801261451727,0.2854635105000002,0.61429895,1.5932645,0.9999577319069869,4245.238641789041,3096.1580272822903
theta[5],1.00469068925,1.00062,0.20273281194965667,0.20048458500000013,0.67744385,1.3478499999999998,1.000287338214714,6755.672704321952,3350.279680290616
theta[6],1.077258818475,1.060015,0.32179692289555073,0.30966695550000006,0.5662957999999999,1.6428239999999996,1.0001407126867814,5040.110176264861,2857.4672575570053
theta[7],0.74924057675,0.7492385,0.18256805455709474,0.17994316200000005,0.45044799999999996,1.0494599999999998,1.0000920532960231,6400.955640651354,3345.1034028221234
theta[8],0.7956968841175,0.8018514999999999,0.30058352156364376,0.2883479087999999,0.30226065,1.2837265,1.0016890167774495,5232.702770413222,3096.7325133291474
theta[9],0.788596287725,0.791701,0.23501846599151277,0.23524488329999999,0.39712685,1.1738350000000002,1.0009988765854811,5274.740358595615,3132.2619887067776
theta[10],0.781670148725,0.784009,0.23516299582470584,0.22861098959999998,0.39391015,1.165883,1.0017181414918537,7230.986205984029,3082.946138117735
theta[11],1.007638802,0.995281,0.23526685517931947,0.22832262390000008,0.6347093999999999,1.4022130000000002,0.999349521157055,6094.447416393033,3166.2945269613933
theta[12],0.67517626673625,0.684701,0.29265846104815824,0.2873745819,0.17828435,1.1389225,1.0004896687514926,5094.236138611577,3188.934288402613
theta[13],0.5789451462074999,0.580892,0.1784832480214337,0.17950134719999997,0.2865597,0.8641549499999999,1.0018938644644009,6306.444182676866,3615.529694842139
theta[14],1.3278287825000001,1.311625,0.2719724385424539,0.27217570799999996,0.9086388,1.7977115000000001,1.000908089673405,3756.127345415272,2558.220300517942
theta[15],1.15727782075,1.1472000000000002,0.2601984555014239,0.2618271599999998,0.7475054499999999,1.6059825,1.000894198834025,4863.427781613536,2959.4933875254364
theta[16],0.39317665361924997,0.3957805,0.17652462777327962,0.1743989792999999,0.1002439,0.6895306499999999,1.0002463506671646,4623.800098965458,3081.7581950626163
theta[17],1.0303342459,1.02045,0.3406133639875547,0.3253639829999999,0.4889525500000001,1.6263735000000001,1.0001117878907808,6157.49054288626,3412.4153227381667
theta[18],1.1343045235,1.125175,0.24067209282271873,0.24060077580000017,0.7547944,1.5511455,1.0016957254138739,4465.264044204428,3278.6776682978616
theta[19],1.1090412975000001,1.09573,0.24519032696877407,0.24059632800000003,0.7300844999999999,1.5339289999999999,1.0004242313001965,4861.546328368143,3483.9435379042325
theta[20],0.46032204307675,0.46637649999999997,0.22148142020739645,0.22815064229999996,0.082645925,0.8035747999999995,1.0014084989076675,4926.261041436377,3423.6138184648485
theta[21],0.606506833141,0.6122825000000001,0.2750428502374679,0.26113033800000013,0.14332150000000002,1.0561019999999999,1.0011289022344896,4770.0602899151745,3030.4888494106513
phi_new,-1.2520103896875001,-1.2565000000000002,0.8012772902102404,0.7632202409999999,-2.5704715000000005,0.08508047999999904,1.0003001427292288,3520.417244309221,3754.4717110720494
theta_new,0.8707025484925001,0.870927,0.3924633643631194,0.3417956388,0.23145675000000002,1.5122019999999996,1.0006175934040211,3949.583469909773,3782.0986131282266
